20130428,1500517590,0
20130429,1575032004.0,0.0
20130430,1501657493.0,0.0
20130501,1298951550.0,0.0
20130502,1148667722.0,0.0
20130503,1011066494.0,0.0
20130504,1236351844.0,0.0
20130505,1298377788.0,0.0
20130506,1315992304.0,0.0
20130507,1183766500.0,0.0
20130508,1253655040.0,0.0
20130509,1258130700.0,0.0
20130510,1322989457.0,0.0
20130511,1259239352.0,0.0
20130512,1278708679.0,0.0
20130513,1306721052.0,0.0
20130514,1277278988.0,0.0
20130515,1273849681.0,0.0
20130516,1289277412.0,0.0
20130517,1374605382.0,0.0
20130518,1383755085.0,0.0
20130519,1346499262.0,0.0
20130520,1370131821.0,0.0
20130521,1374154118.0,0.0
20130522,1375791900.0,0.0
20130523,1407041528.0,0.0
20130524,1474180657.0,0.0
20130525,1464316690.0,0.0
20130526,1507769010.0,0.0
20130527,1445444606.0,0.0
20130528,1448115967.0,0.0
20130529,1481781795.0,0.0
20130530,1429308634.0,0.0
20130531,1436386730.0,0.0
20130601,1449499974.0,0.0
20130602,1362684200.0,0.0
20130603,1361765704.0,0.0
20130605,1364113640.0,0.0
20130606,1369233814.0,0.0
20130607,1339234925.0,0.0
20130608,1239395972.0,0.0
20130609,1220874393.0,0.0
20130610,1123844958.0,0.0
20130611,1194605341.0,0.0
20130612,1227904672.0,0.0
20130613,1222819750.0,0.0
20130614,1159766150.0,0.0
20130615,1110902570.0,0.0
20130616,1129287060.0,0.0
20130617,1134610433.0,0.0
20130618,1152834600.0,0.0
20130619,1204638318.0,0.0
20130620,1220273470.0,0.0
20130621,1254733148.0,0.0
20130622,1233750009.0,0.0
20130623,1214260369.0,0.0
20130624,1223181000.0,0.0
20130625,1160635652.0,0.0
20130626,1175194910.0,0.0
20130627,1172207388.0,0.0
20130628,1130338737.0,0.0
20130629,1058953327.0,0.0
20130630,1082693996.0,0.0
20130701,1107084792.0,0.0
20130702,1016445146.0,0.0
20130703,1031653673.0,0.0
20130704,895707780.0,0.0
20130705,892405890.0,0.0
20130706,771368060.0,0.0
20130707,774804401.0,0.0
20130708,882356395.0,0.0
20130709,870081997.0,0.0
20130710,877378425.0,0.0
20130711,977479256.0,0.0
20130712,1069724400.0,0.0
20130713,1004551934.0,0.0
20130714,1090715949.0,0.0
20130715,1073073450.0,0.0
20130716,1111179853.0,0.0
20130717,1130735527.0,0.0
20130718,1117707300.0,0.0
20130719,1015062893.0,0.0
20130720,1047311253.0,0.0
20130721,1021492656.0,0.0
20130722,1034399451.0,0.0
20130723,1050054379.0,0.0
20130724,1083333286.0,0.0
20130725,1083076902.0,0.0
20130726,1111232483.0,0.0
20130727,1079278107.0,0.0
20130728,1078286703.0,0.0
20130729,1131111629.0,0.0
20130730,1165105812.0,0.0
20130731,1267183179.0,0.0
20130801,1220481782.0,0.0
20130802,1167849454.0,0.0
20130803,1192378895.0,0.0
20130804,1206152150.0,0.0
20130805,1226188584.0,0.0
20130806,1218425716.0,0.0
20130807,1229098150,0
20130808,1171586790.0,0.0
20130809,1192028805.0,0.0
20130810,1184605785.0,0.0
20130811,1197378682.0,0.0
20130812,1214268916.0,0.0
20130813,1225008501.0,0.0
20130814,1289602061.0,0.0
20130815,1292943118.0,0.0
20130816,1270257534.0,0.0
20130817,1304015666.0,0.0
20130818,1323762440.0,0.0
20130819,1375023402.0,0.0
20130820,1395441212.0,0.0
20130821,1407757143.0,0.0
20130822,1419858347.0,0.0
20130823,1391517000.0,0.0
20130824,1397179275.0,0.0
20130825,1415749000.0,0.0
20130826,1416676932.0,0.0
20130827,1459371151.0,0.0
20130828,1429111038.0,0.0
20130829,1434594992.0,0.0
20130830,1502172870.0,0.0
20130831,1602407100.0,0.0
20130901,1607960283.0,0.0
20130902,1597132036.0,0.0
20130903,1601702729.0,0.0
20130904,1575534525.0,0.0
20130905,1514888487.0,0.0
20130906,1470861842.0,0.0
20130907,1443353756.0,0.0
20130908,1420952396.0,0.0
20130909,1475596760.0,0.0
20130910,1492304286.0,0.0
20130911,1538132775.0,0.0
20130912,1568874092.0,0.0
20130913,1579271324.0,0.0
20130914,1537187451.0,0.0
20130915,1520967287.0,0.0
20130916,1539430293.0,0.0
20130917,1538014334.0,0.0
20130918,1547280990.0,0.0
20130919,1526484433.0,0.0
20130920,1507618248.0,0.0
20130921,1487211807.0,0.0
20130922,1506534274.0,0.0
20130923,1487984454.0,0.0
20130924,1481135098.0,0.0
20130925,1504122481.0,0.0
20130926,1505025524.0,0.0
20130927,1550524096.0,0.0
20130928,1575663012.0,0.0
20130929,1650965841.0,0.0
20130930,1549941780.0,0.0
20131001,1561200410.0,0.0
20131002,1555751397.0,0.0
20131003,1450746083.0,0.0
20131004,1512486811.0,0.0
20131005,1528611793.0,0.0
20131006,1505549223.0,0.0
20131007,1515724889.0,0.0
20131008,1484816060.0,0.0
20131009,1546580228.0,0.0
20131010,1532820842.0,0.0
20131011,1540367845.0,0.0
20131012,1601082220.0,0.0
20131013,1603402413.0,0.0
20131014,1663458800.0,0.0
20131015,1704751164.0,0.0
20131016,1702245233.0,0.0
20131017,1732995548.0,0.0
20131018,1795176162.0,0.0
20131019,2023531688.0,0.0
20131020,2042261829.0,0.0
20131021,2154778910.0,0.0
20131022,2298993654.0,0.0
20131023,2458505640.0,0.0
20131024,2364666360.0,0.0
20131025,2052637048.0,0.0
20131026,2130644072.0,0.0
20131027,2260913266.0,0.0
20131028,2365643830.0,0.0
20131029,2436022215.0,0.0
20131030,2434768490.0,0.0
20131031,2432069229.0,0.0
20131101,2449516394.0,0.0
20131102,2470106260.0,0.0
20131103,2537555912.0,0.0
20131104,2703825377.0,0.0
20131105,2756789579.0,0.0
20131106,3119094311.0,0.0
20131107,3536067384.0,0.0
20131108,3972444990.0,0.0
20131109,4284552950.0,0.0
20131110,3747322075.0,0.0
20131111,4078792891.0,0.0
20131112,4259334699.0,0.0
20131113,4844512975.0,0.0
20131114,4902328893.0,0.0
20131115,5087746180.0,0.0
20131116,5248843453.0,0.0
20131117,5862542038.0,0.0
20131118,6975450004.0,0.0
20131119,7380464640.0,0.0
20131120,6793450510.0,0.0
20131121,8114440594.0,0.0
20131122,8790506777,0
20131123,9853534129.0,0.0
20131124,9196532447.0,0.0
20131125,9544775891.0,0.0
20131126,10028164851.0,0.0
20131127,11009416068.0,0.0
20131128,11795833455.0,0.0
20131129,13280659993.0,0.0
20131130,13593664650.0,0.0
20131201,12464724345.0,0.0
20131202,11753157346.0,0.0
20131203,13020236474.0,0.0
20131204,13542487814.0,0.0
20131205,11947405392.0,0.0
20131206,12322234219.0,0.0
20131207,9816777302.0,0.0
20131208,8987358118.0,0.0
20131209,10863885372.0,0.0
20131210,11230173843.0,0.0
20131211,10741252534.0,0.0
20131212,10636987805.0,0.0
20131213,10872198158.0,0.0
20131214,10509219285.0,0.0
20131215,10363485334.0,0.0
20131216,9573257565.0,0.0
20131217,8393847109.0,0.0
20131218,6791343584.0,0.0
20131219,8233502182.0,0.0
20131220,8436421862.0,0.0
20131221,7246404914.0,0.0
20131222,7907201916.0,0.0
20131223,7854951431.0,0.0
20131224,8030446893.0,0.0
20131225,8140337961.0,0.0
20131226,8944973877.0,0.0
20131227,8944473292.0,62881800.0
20131228,9002769255.0,28121600.0
20131229,8855251580.0,27018300.0
20131230,9270681761.0,24717100.0
20131231,9205343763.0,21903500.0
20140101,9358693020.0,23448600.0
20140102,9417082760.0,16837800.0
20140103,10062417390.0,54171500.0
20140104,10350952914.0,36344700.0
20140105,11207538944.0,62414600.0
20140106,11414401972.0,88584600.0
20140107,10107681750.0,80268100.0
20140108,10256342208.0,78060300.0
20140109,10443906952.0,58813600.0
20140110,10570439442.0,29763600.0
20140111,11094594497.0,48299500.0
20140112,10630187711.0,40171100.0
20140113,10309307616.0,42950500.0
20140114,10276902394.0,23469400.0
20140115,10555404678.0,28600400.0
20140116,10283900055.0,18719700.0
20140117,9979241690.0,39266000.0
20140118,10315662000.0,18052700.0
20140119,10293335273.0,17574100.0
20140120,10677333920.0,25421600.0
20140121,10686776168.0,26779700.0
20140122,10635024832.0,17879900.0
20140123,10417265166.0,18412100.0
20140124,9945387408.0,20176000.0
20140125,9900713656.0,31742800.0
20140126,10508799200.0,22676800.0
20140127,10984370725.0,32539200.0
20140128,9573533550.0,61878700.0
20140129,10067676250.0,33409200.0
20140130,10074827642.0,16261700.0
20140131,10087796517.0,31107400.0
20140201,10271715012.0,14722200.0
20140202,10323662258.0,19347600.0
20140203,10043290888.0,12759200.0
20140204,10281144248.0,14823400.0
20140205,10267242207.0,15706200.0
20140206,9951171213.0,47441900.0
20140207,8918941470.0,65733100.0
20140208,8678266711.0,86940400.0
20140209,8315656524.0,34864400.0
20140210,8535556672.0,38527400.0
20140211,8638931672.0,121884000.0
20140212,8115968452.0,65970400.0
20140213,8077474557.0,19109100.0
20140214,7729134561.0,90917600.0
20140215,7986582360.0,57350800.0
20140216,7614456286.0,24104900.0
20140217,8005429360.0,48516100.0
20140218,7758139753.0,22066400.0
20140219,7711283048.0,13276100.0
20140220,7377405511.0,35743400.0
20140221,7241455462.0,56059000.0
20140222,7098404288.0,21675800.0
20140223,7746491782.0,44590700.0
20140224,7120130927.0,47229500.0
20140225,6088839080.0,111102000.0
20140226,7061198906.0,75039300.0
20140227,7300959497.0,38219000.0
20140228,7065922360.0,24649000.0
20140301,6979712746.0,22903800.0
20140302,6997269851.0,11143900.0
20140303,7304054418.0,33049800.0
20140304,8418886875.0,86124600.0
20140305,8212712376.0,26946700.0
20140306,8169324004.0,16659800.0
20140307,7711032022.0,29823000.0
20140308,7623170337.0,21353000.0
20140309,7947989895.0,15489000.0
20140310,7763134192.0,16425700.0
20140311,7803983008.0,12542300.0
20140312,7979719372.0,20806300.0
20140313,7994472985.0,12866600.0
20140314,7879611671.0,11939800.0
20140315,7987471922.0,5963930.0
20140316,7883319532.0,4834240.0
20140317,7812934238.0,13371500.0
20140318,7676276184.0,23217800.0
20140319,7653772688.0,15227500.0
20140320,7423640092.0,20048500.0
20140321,7303695511.0,38053400.0
20140322,7041711523.0,17983700.0
20140323,7127031703.0,10283000.0
20140324,7175538679.0,17185800.0
20140325,7317439677.0,18634700.0
20140326,7343002343,17583200
20140327,7133333206.0,22316700.0
20140328,6331497248.0,79571600.0
20140329,6317113200.0,26810900.0
20140330,5912148997.0,17867800.0
20140331,5756309240.0,56838500.0
20140401,6023351178.0,35685800.0
20140402,5506313797.0,49647600.0
20140403,5604036051.0,40765500.0
20140404,5641613449.0,22925500.0
20140405,5824866676.0,13404500.0
20140406,5808861023.0,10241400.0
20140407,5775641210.0,9802770.0
20140408,5718579640.0,10921600.0
20140409,5589580215.0,13204400.0
20140410,4611917257.0,55868300.0
20140411,5318033925.0,62562800.0
20140412,5321874506.0,19226500.0
20140413,5234667259.0,22493500.0
20140414,5802302128.0,50730200.0
20140415,6522974948.0,49561000.0
20140416,6674473792.0,56480100.0
20140417,6278792387.0,34025500.0
20140418,6074116360.0,19042400.0
20140419,6353700029.0,19588200.0
20140420,6312896984.0,12103100.0
20140421,6284666435.0,15171400.0
20140422,6187034895.0,9770190.335015288
20140423,6231920621.0,8412033.043193607
20140424,6350012525.0,9512215.003743047
20140425,5857079867.0,44062361.80745845
20140426,5822776642.0,11997979.867558926
20140427,5542720307.0,9760121.834963577
20140428,5593864954.0,20781687.97683261
20140429,5683724524.0,15011935.551518673
20140430,5690810165.0,13054745.683608102
20140501,5821425472.0,11953625.134976294
20140502,5716625927.0,8165770.147874059
20140503,5570422954.0,9446958.635517636
20140504,5554777406.0,5229830.630972039
20140505,5518951942.0,8567756.392353557
20140506,5463474513.0,10822749.124633348
20140507,5590798951.0,16360711.036365218
20140508,5609810850.0,8491458.546028852
20140509,5730133343.0,8820053.293163313
20140510,5795543101.0,5529665.186791251
20140511,5598956479.0,11522907.034093864
20140512,5633629021.0,5903393.674349334
20140513,5625308533.0,5619474.108984868
20140514,5669111766.0,6764834.29138491
20140515,5712906334.0,6219944.38500291
20140516,5725217915.0,5292980.730698652
20140517,5737967927.0,2642092.2130057854
20140518,5706165793.0,7828552.781743507
20140519,5706978471.0,11697296.019628461
20140520,6214911439.0,59415447.482920215
20140521,6294422409.0,20125942.252461053
20140522,6716604600.0,28758404.007310245
20140523,6662964359.0,30253343.70043255
20140524,6727963028.0,10236386.684289353
20140525,7325371780.0,43762384.55551313
20140526,7479335238.0,26174591.715237826
20140527,7325147499.0,33059214.23635299
20140528,7402205099.0,15739188.285988351
20140529,7290260762.0,14362990.94411866
20140530,7897757908.0,42271699.63749006
20140531,8007248676.0,18656368.10083591
20140601,8094125581.0,53565199.679242626
20140602,8487587033.0,41153743.55147136
20140603,8580309812.0,37419432.11298669
20140604,8249183077.0,43722721.85640881
20140605,8478552324.0,24809749.5691626
20140606,8409353268.0,14032413.3666774
20140607,8428206589.0,12954147.496912882
20140608,8445489607.0,6819173.803153491
20140609,8290260777.375,15165258.001682783
20140610,8359493314.815,13698528.103743391
20140611,8116778557.0175,20706208.81438605
20140612,7309311839.375,41032286.05220322
20140613,7666330027.785,37950646.151919045
20140614,7350662806.2225,33752601.59059282
20140615,7526353631.25,19377536.876052536
20140616,7646618730.0,25803391.330629352
20140617,7838352937.170001,14064824.78230287
20140618,7802403926.750001,14955835.77044088
20140619,7665345555.277503,11266428.30113169
20140620,7625133251.249999,14899960.97248743
20140621,7643411863.58,8304999.789508111
20140622,7694627830.545,9952321.043074599
20140623,7582634214.4124975,11249420.61918756
20140624,7537047075.374997,11613405.81708644
20140625,7268686297.067499,18237241.345597345
20140626,7505647765.0,12733876.653646294
