20201229,0.0
20201230,0.0
20201231,0.0
20210101,0.0
20210102,0.0
20210103,0.0
20210104,0.0
20210105,0.0
20210106,0.0
20210107,0.0
20210108,0.0
20210109,0.0
20210110,0.0
20210111,0.0
20210112,0.0
20210113,0.0
20210114,0.0
20210115,0.0
20210116,0.0
20210117,0.0
20210118,0.0
20210119,0.0
20210120,0.0
20210121,0.0
20210122,0.0
20210123,0.0
20210124,0.0
20210125,0.0
20210126,0.0
20210127,0.0
20210128,0.0
20210129,0.0
20210130,0.0
20210131,0.0
20210201,0.0
20210202,0.0
20210203,0.0
20210204,0.0
20210205,0.0
20210206,0.0
20210207,0.0
20210208,0.0
20210209,0.0
20210210,0.0
20210211,0.0
20210212,0.0
20210213,0.0
20210214,0.0
20210215,0.0
20210216,0.0
20210217,0.0
20210218,0.0
20210219,0.0
20210220,0.0
20210221,0.0
20210222,0.0
20210223,0.0
20210224,0.0
20210225,0.0
20210226,0.0
20210227,0.0
20210228,0.0
20210301,0.0
20210302,0.0
20210303,0.0
20210304,164624490.01633918
20210305,177321516.06433994
20210306,440733320.7544596
20210307,439841222.3802143
20210308,432022722.96296597
20210309,417614942.6880279
20210310,440284353.6576858
20210311,403235072.1308816
20210312,414203326.8655668
20210313,521014113.39098036
20210314,558146595.0903562
20210315,572780581.1208104
20210316,463151156.1217475
20210317,436295452.6715634
20210318,449116560.2667555
20210319,442393133.7558018
20210320,456946887.7457088
20210321,464131544.1221879
20210322,445820250.9608656
20210323,409732956.4540164
20210324,420330569.53338194
20210325,385141747.8643581
20210326,372444505.52415055
20210327,408596942.57614374
20210328,413248286.04492253
20210329,444409277.1935697
20210330,499592179.162894
20210331,485086233.3480447
20210401,447477928.367694
20210402,435945618.7331054
20210403,430308369.91434747
20210404,408831474.9088629
20210405,437598515.1527533
20210406,440576643.2474745
20210407,434416720.7041771
20210408,405770794.6530858
20210409,420422014.6911209
20210410,428684479.27518237
20210411,446329430.94659483
20210412,446322673.72692364
20210413,483388886.43553054
20210414,493489261.93906593
20210415,528694003.5412241
20210416,541914447.23932
20210417,507240073.00841916
20210418,588839957.3473351
20210419,478451272.4946578
20210420,439410881.4192844
20210421,433456362.9378707
20210422,415270246.66413873
20210423,450155466.27371514
20210424,418504470.29324335
20210425,397337387.4935767
20210426,393164834.03576195
20210427,444867474.9869061
20210428,464395299.21590614
20210429,441667382.9363032
20210430,453677374.27854973
20210501,508103882.10376906
20210502,525860766.6287655
20210503,505597617.7887546
20210504,521484219.51348364
20210505,469364319.2774685
20210506,511800343.6122738
20210507,495014202.0168235
20210508,518530631.656613
20210509,531755271.38930494
20210510,537848406.4296523
20210511,484553191.63932204
20210512,644174867.3019699
20210513,523497238.9945218
20210514,496388987.7881698
20210515,543086559.2923201
20210516,491468873.6922788
20210517,494747854.79723525
20210518,464488113.9763622
20210519,470897522.4722408
20210520,320098489.366992
20210521,381604799.2270407
20210522,342278643.5621406
20210523,317912373.3074567
20210524,263245890.60309651
20210525,321748821.48826057
20210526,380932598.70349574
20210527,414288135.7429444
20210528,442076773.1013162
20210529,350266068.2743276
20210530,318832285.978516
20210531,323297096.5012317
20210601,336576416.5996672
20210602,318408276.79522896
20210603,326649786.67237103
20210604,351280414.9365272
20210605,314837005.0759976
20210606,301415465.4304227
20210607,316195832.6453086
20210608,280947869.68603766
20210609,276985557.8932735
20210610,291943754.07637715
20210611,273611729.8082979
20210612,264156476.0613286
20210613,256715819.01386875
20210614,275411342.2921959
20210615,278511701.87285393
20210616,286722414.8598233
20210617,266583876.07137048
20210618,261916281.54397413
20210619,250332974.0106491
20210620,243567259.45225662
20210621,246341833.91231626
20210622,192882696.22577864
20210623,175538414.65977806
20210624,193622870.94435626
20210625,198715424.61388904
20210626,176173768.57473865
20210627,175430047.67181155
20210628,203421736.73713782
20210629,201440192.51950777
20210630,208266052.35905716
20210701,199424822.58381763
20210702,191003594.59072027
20210703,190519587.49251688
20210704,191084745.49070838
20210705,199526727.89474005
20210706,189779869.35071617
20210707,206982464.51577917
20210708,200137010.573764
20210709,189818494.39989367
20210710,191764281.3481384
20210711,188911240.37072247
20210712,190709177.21198955
20210713,186572565.52730423
20210714,180760875.60454017
20210715,180355668.23332727
20210716,177123530.99328396
20210717,167555425.97443357
20210718,166743037.6424985
20210719,169754730.23562947
20210720,160842740.96703267
20210721,146231026.8093852
20210722,157517985.34944996
20210723,169033627.24783036
20210724,177994513.4850483
20210725,177126299.56104836
20210726,178710326.89746222
20210727,181086434.09666798
20210728,184457419.58425483
20210729,190730631.02331263
20210730,190100340.8899222
20210731,192241046.5447418
20210801,193068900.5968283
20210802,190415976.61093798
20210803,194662559.67217115
20210804,192215900.81629792
20210805,197539272.4345094
20210806,205478526.71143493
20210807,217156923.18015468
20210808,224832437.90380782
20210809,229675158.75594795
20210810,258900130.19760495
20210811,260767892.44012207
20210812,281145864.6751102
20210813,265893442.32197744
20210814,283708731.5873807
20210815,279807760.615687
20210816,278337975.13292825
20210817,278254061.06717443
20210818,253485180.46372998
20210819,254591237.76425478
20210820,261222459.4320101
20210821,281275122.3710713
20210822,282326932.5440913
20210823,331689913.289393
20210824,315744965.92363626
20210825,289378158.67073005
20210826,311209157.7912709
20210827,289431348.74705565
20210828,302360491.62659717
20210829,306063932.16096824
20210830,313906028.74712634
20210831,294031084.884344
20210901,301131049.0343132
20210902,318138330.07378244
20210903,320473674.3480638
20210904,325318021.6273225
20210905,359850056.3240051
20210906,363228317.1379457
20210907,361667332.0452048
20210908,272948831.76324993
20210909,282337580.88347864
20210910,286072616.4681859
20210911,298162574.77517784
20210912,314885253.2144088
20210913,315202085.9202418
20210914,293139314.11855227
20210915,327404774.1039776
20210916,330301334.67729855
20210917,325052570.6621196
20210918,312993794.4086554
20210919,313887651.4141294
20210920,303356061.68411106
20210921,260053475.26428813
20210922,239562519.36934376
20210923,273166426.7250878
20210924,282124852.4167338
20210925,255668653.9346607
20210926,255565511.57684675
20210927,253637863.35329798
20210928,245325496.1914243
20210929,240412513.42708787
20210930,247158713.8504107
20211001,257135864.5455233
20211002,277422376.79476595
20211003,276720329.6606768
20211004,285039414.84879607
20211005,293368609.8540327
20211006,302128217.16104656
20211007,295945738.82948524
20211008,292920471.82122755
20211009,291794271.93541944
20211010,296991974.50625473
20211011,277135182.3634797
20211012,274639931.6124545
20211013,307926426.53117007
20211014,306334508.4408372
20211015,331045355.1182049
20211016,370855594.5640547
20211017,430090279.03305054
20211018,394549909.8967401
20211019,424107645.3023932
20211020,431396681.3353646
20211021,435842176.0974864
20211022,417556623.5236411
20211023,415464874.21211994
20211024,419021512.42809415
20211025,400217563.76757264
20211026,424808312.805338
20211027,425998211.5435088
20211028,385863595.4748587
20211029,400742465.046919
20211030,457746693.4724659
20211031,428424241.3605516
20211101,421831894.8097345
20211102,486073727.64057183
20211103,505942134.4894689
20211104,532530802.17020726
20211105,512300179.530146
20211106,502216178.9281237
20211107,499130495.9162658
20211108,510391524.6289626
20211109,511529654.24418473
20211110,535968244.68637824
20211111,483524467.6381488
20211112,512517423.34471595
20211113,497452790.46494216
20211114,510291851.3812529
20211115,500968086.35789156
20211116,509250882.5722353
20211117,473518130.57193106
20211118,463629356.64040667
20211119,419817834.9387253
20211120,445829585.28783983
20211121,457566770.9668627
20211122,464400005.09813106
20211123,433557410.8724644
20211124,427463566.44086045
20211125,414378533.09981436
20211126,428665011.8732071
20211127,379069815.4734339
20211128,387461336.1121068
20211129,396255961.8025865
20211130,411621566.06221455
20211201,412163589.2447205
20211202,401787106.4414271
20211203,391834726.381723
20211204,374398265.47448045
20211205,323828040.3783754
20211206,314095649.5875751
20211207,325978613.473837
20211208,322499135.8633704
20211209,324286136.76206076
20211210,299046525.2618948
20211211,288999670.1038858
20211212,305242922.60432965
20211213,310796848.31295633
20211214,276706121.1672186
20211215,286413248.7220898
20211216,296388060.6222367
20211217,282229973.1131735
20211218,274254110.0680917
20211219,278929600.5519547
20211220,314706929.6173815
20211221,310761102.10289925
20211222,319612278.4874148
20211223,325759236.10607743
20211224,337033072.471555
20211225,338103811.94249773
20211226,340661706.3676037
20211227,339854071.2275017
20211228,336641427.7322547
20211229,307051067.7423631
20211230,294044899.8409747
20211231,299648114.1642898
20220101,299490672.18610615
20220102,303679075.8894227
20220103,300594779.3461119
20220104,314149326.2770336
20220105,313771094.328072
20220106,289593534.86572665
20220107,285924946.86026525
20220108,261353893.93273756
20220109,245699663.6709206
20220110,245454852.57389358
20220111,233461971.17196354
20220112,244221368.98994008
20220113,259419297.57019654
20220114,244412673.21633774
20220115,247293738.9657204
20220116,253941817.25579163
20220117,249660901.86853352
20220118,238890350.0997754
20220119,233927444.35672382
20220120,227960784.95543548
20220121,218874320.1638068
20220122,184328696.55718195
20220123,169579463.68393126
20220124,174278508.87815693
20220125,168226760.48717582
20220126,171582796.01064366
20220127,172643293.66770855
20220128,169307221.67591286
20220129,174426413.69606602
20220130,176623711.61802298
20220131,176277058.55631998
20220201,180060287.17181465
20220202,180364449.8178125
20220203,170815898.7462531
20220204,170992959.189745
20220205,208299254.380686
20220206,203250849.64023244
20220207,206653517.54069793
20220208,221259240.06079382
20220209,220473486.21103707
20220210,224960479.5962462
20220211,232805786.00182173
20220212,209264329.80314386
20220213,204120589.4528655
20220214,202119023.86543116
20220215,212579181.08166432
20220216,223702150.31648389
20220217,223380444.67926598
20220218,201179094.79372185
20220219,198169477.20057136
20220220,198051423.83142033
20220221,186033178.16529223
20220222,173348370.67363718
20220223,180384119.446794
20220224,174930947.86298788
20220225,170626606.78017244
20220226,178141545.41055754
20220227,174570753.8340406
20220228,163812119.6520211
20220301,182712415.81234962
20220302,186983727.35349855
20220303,178117104.2146201
20220304,168886797.40395054
20220305,157651092.14060396
20220306,162134897.06022823
20220307,152049986.3023546
20220308,151857601.37758517
20220309,149487854.53658998
20220310,158525030.35321504
20220311,152206701.09358105
20220312,149510252.37893647
