20150807,0.0,90622.0
20150808,80339475.0,368070.0
20150810,41556309.21112176,400464.0745435489
20150811,64539006.306272194,1518998.2053373822
20150812,76013261.05415402,2073893.3450314845
20150813,110468836.22388984,4380142.704000345
20150814,110555313.26025319,4355618.378552116
20150815,101215246.3781064,2519633.2708181436
20150816,89480939.24025029,3032657.656405736
20150817,87313387.94547918,1880092.2147175823
20150818,92957858.0620156,1696013.472335737
20150819,90920695.86547753,1537200.8409894055
20150820,107749185.84108424,2967730.5022106003
20150821,102131022.8278611,1742881.8081502889
20150822,100308763.78229792,914588.6539745613
20150823,98488001.44464436,1610695.8727506467
20150824,90625948.31797116,696476.5553267623
20150825,84423109.08066371,1053169.3862050485
20150826,81454879.46968535,1151700.041593045
20150827,82504022.8230964,681460.2394411361
20150828,86549490.63266213,715178.7899308845
20150829,85515599.87435573,607200.891453558
20150830,96321049.6917207,1045589.321256734
20150831,98608290.53954794,1197102.0492865555
20150901,98446826.49425755,610368.2430900692
20150902,93224371.25915022,629746.119316548
20150903,92075482.63297981,583923.7452450913
20150904,92596631.55333723,333502.66115673864
20150905,97402782.61913483,350815.4668948872
20150906,94801706.70501994,317470.0943419727
20150907,91718481.31789045,487005.2028033498
20150908,90274690.39947063,419148.8018252036
20150909,88150718.66876175,367774.3318949896
20150910,85308945.82326,639527.9174929534
20150911,71394234.94958797,1901710.694902119
20150912,75931677.01254052,800623.2998453851
20150913,68673818.80135794,658895.1959938455
20150914,63965969.21105757,739213.7259180878
20150915,68951445.2301325,725816.471124354
20150916,66147947.57992838,629370.0849072988
20150917,64693831.07862287,910704.9512256783
20150918,62003275.12077277,478606.3969218407
20150919,64666306.22983543,387803.6167124918
20150920,68666556.12460059,514836.10862474947
20150921,66105164.81214318,429253.50431215833
20150922,65835322.779180124,485738.9553869821
20150923,65633959.754653834,204065.40590088838
20150924,59927327.71396765,818263.068224302
20150925,54400658.247102216,901151.6190115963
20150926,57158415.438244216,379124.1859007531
20150927,53028193.82255717,408380.6390382605
20150928,42874816.973063745,1214056.2117823916
20150929,48389042.902712226,936630.3296074625
20150930,54065419.507539704,640217.6226458604
20151001,50481342.528862044,588839.7815035215
20151002,49792779.28891763,220969.48495190177
20151003,50638684.01549935,163820.85347975112
20151004,49187272.3502002,104370.45073472841
20151005,46307572.65224096,221647.20706785333
20151006,47605896.39364778,268523.03787593375
20151007,44984157.19104538,216715.50684861522
20151008,45977519.79859987,310876.1441075317
20151009,47989631.2526218,379233.1220398259
20151010,46490996.55001768,145554.93808006204
20151011,47026115.24213034,87074.79961764446
20151012,46416611.842303865,108895.52921643597
20151013,44485499.29942276,297117.07710031554
20151014,38272635.02078042,944847.8047126097
20151015,41527413.54435173,376563.0715091993
20151016,39443831.31743269,247071.24723507115
20151017,40632190.61699083,317377.7617794195
20151018,38382124.41691709,133661.67045159836
20151019,36070935.31062339,240250.37656809334
20151020,32076052.631905656,352361.0618641571
20151021,32590298.008333907,599041.0131522977
20151022,41918540.78268511,979304.0724230009
20151023,40100107.0136459,866798.4888542511
20151024,42179070.75754259,259157.66241063716
20151025,46895926.257060364,476617.738601437
20151026,55226993.78944921,1174026.819064362
20151027,63451496.574236006,1887568.9059290001
20151028,75057962.81264551,2447633.7976275166
20151029,86478981.5524642,2236842.210445422
20151030,77447839.42741764,2384549.998119618
20151031,67453442.47710526,652271.5873221146
20151101,78742733.24541084,603996.1990296076
20151102,71066352.05814125,970665.6783058537
20151103,74613449.56251672,1878273.0109212757
20151104,67152505.55125615,3218064.880847628
20151105,67532501.09696001,1202885.3800460405
20151106,67767390.10082617,913629.1696859167
20151107,68761146.27837914,904631.8699629814
20151108,76839299.32470989,1040086.7545033679
20151109,74277547.07634276,1972521.3874033373
20151110,69753492.14382021,865031.5412400892
20151111,58873875.70678452,1243322.7527190507
20151112,67254888.20415637,826829.6689207307
20151113,67527257.40972713,545086.2658886773
20151114,66066714.4889687,361586.11600976856
20151115,68078325.7946219,432023.407831642
20151116,69812830.40735959,616346.9298519328
20151117,74440734.3005621,1128249.5445129166
20151118,74402718.74542972,687203.3331021931
20151119,71212297.76056388,434385.481510446
20151120,69388368.57982641,606560.338362119
20151121,72914368.80252853,454926.9190034523
20151122,72276339.25126061,371962.8833336563
20151123,70839197.81949022,437126.39426833094
20151124,67424299.39769948,354914.08621214016
20151125,65072847.332706206,708867.1776788787
20151126,67132055.60740013,959696.4719438321
20151127,65341845.392888874,398595.4996438545
20151128,68868768.28657502,465064.93868912815
20151129,65463342.96555324,436939.13020833576
20151130,65624853.97047546,775372.5405749859
20151201,65752486.02943543,643109.8579217136
20151202,61844779.03171155,494205.89284799533
20151203,62018808.085017644,541681.1368684795
20151204,63094325.07829986,241947.49444270384
20151205,65056337.64166404,226084.41071520853
20151206,62850264.41510667,429681.2894745185
20151207,60292476.61320164,494657.61802976346
20151208,61675859.110314034,435966.80884823814
20151209,59661067.18085799,627128.9260492469
20151210,63872552.27588074,374543.00586710183
20151211,69119370.62718369,765839.8738111159
20151212,73250296.07272834,1385279.0437324098
20151213,72302484.28350292,279257.6104401555
20151214,75133022.39506158,562723.38601539
20151215,76787012.60189861,573171.6204861925
20151216,74686005.22814946,207316.98728030306
20151217,71033582.40629953,641112.3505143464
20151218,69616990.9878865,297866.39712775947
20151219,68767429.85047308,333313.4238328429
20151220,68305705.24538197,467489.5933259762
20151221,67842615.39188164,543846.3978062818
20151222,66514758.19337365,468144.5604338489
20151223,65674405.654046126,333657.8603050268
20151224,65226512.003279686,353090.34035883
20151225,65957619.83793369,169208.7604895867
20151226,64637552.400460914,424123.09670471714
20151227,65104495.77797423,208247.21865890338
20151228,63858382.55360898,228592.5875954824
20151229,65951485.1558242,211396.56750766764
20151230,68315404.54669571,584414.4705682999
20151231,71083912.69961053,668846.07044826
20160101,71849843.66511223,202032.13336863558
20160102,71252107.9687766,252880.2353165073
20160103,73864483.22222728,402755.9084078687
20160104,72909192.00505088,341506.82136802946
20160105,72462361.87937805,217443.23809763335
20160106,73650960.93328463,328507.1523817127
20160107,72931723.30621576,642269.5176489778
20160108,75767382.4398899,554403.4018238547
20160109,78016544.33428131,254045.62911324683
20160110,77676004.65241879,404315.93496207293
20160111,81416101.6377075,1025253.0383450065
20160112,88958959.89936547,2962550.3945903103
20160113,86108971.48293594,1003321.3604582713
20160114,88257219.96322113,731050.8483768429
20160115,92329493.82516772,4049516.2124520643
20160116,92765190.35300171,2377737.1425659666
20160117,100866229.13386133,1176009.00668505
20160118,106770204.99600992,4073710.1202780646
20160119,105177492.60810892,1684557.2914079635
20160120,119608403.90910526,2899771.051018662
20160121,118064297.75775222,1670627.3218903034
20160122,112494896.69290045,1585027.991812104
20160123,129390552.65124127,2212028.7971573095
20160124,163090024.6945184,9578400.618786106
20160125,189898537.77611715,10884776.210849365
20160126,159744115.0673894,11669540.231742326
20160127,182534589.0343229,7048626.2187527
20160128,193030853.2041578,5043090.697552952
20160129,190524391.83507282,6527897.661629626
20160130,186862759.72151402,3674090.3975050296
20160131,176275775.71473008,5834817.706592737
20160201,170434539.30474818,3991411.3414352452
20160202,184396131.5986807,3602402.308067327
20160203,193120920.3597334,4030697.3392438097
20160204,196350197.91323307,3532651.020271136
20160205,194548161.01786965,2640353.6147680376
20160206,193450250.47357807,1924574.7180617019
20160207,226795324.20954534,7099203.5519039435
20160208,243366581.58299115,9781404.736808997
20160209,286139280.9840226,16355217.945349474
20160210,340624194.15097886,29316397.613274623
20160211,462140079.76210976,28752968.923665255
20160212,421542668.4566254,9902598.244079141
20160213,413798928.6182676,25637385.479897276
20160214,398234915.54443055,11552061.707776096
20160215,409885035.83075976,13786358.783861183
20160216,336781865.25572217,15444552.58629855
20160217,288700599.2729368,14847989.04999859
20160218,339233532.70569825,17707643.869024027
20160219,346746765.74089813,7215680.13205692
20160220,332040532.28508496,8703306.94050525
20160221,359334417.7208708,6458218.23306439
20160222,433193897.2217689,15140246.890369605
20160223,433593972.8044955,13534870.66434678
20160224,474102955.51858103,11396482.659191374
20160225,458942242.84471726,20614025.807056963
20160226,456082096.8564275,9515283.257397331
20160227,491795616.48932266,8967228.051799431
20160228,498424354.01221955,9683081.005927766
20160229,488620056.2443799,7546069.554011689
20160301,585403826.3853717,20945587.168326743
20160302,650547162.2177418,29743237.911609612
20160303,736507630.9102448,40441406.846499346
20160304,778040245.1399581,35604151.84878607
20160305,847886363.7817264,54303350.00956653
20160306,850440219.9342833,41487265.46159489
20160307,729122199.5218774,31891736.915083926
20160308,760648959.2261459,26473661.601431258
20160309,929438076.2759757,28637679.638494223
20160310,870327228.7272445,26154096.467449
20160311,870802676.0308328,21083465.444312476
20160312,1039511436.0395219,49863322.38648788
20160313,1157819808.965224,41625885.68412731
20160314,955721344.4457039,56738456.43221119
20160315,1008754617.7585647,30654519.10842079
20160316,975104638.0634549,23016882.43185901
20160317,856001603.1676563,41222397.150388725
20160318,843946887.9342747,56331932.49799413
20160319,816289545.7437397,26241552.22233686
20160320,799245003.4284257,17365910.955602583
