20180324,0.0
20180325,0.0
20180326,0.0
20180327,0.0
20180328,0.0
20180329,0.0
20180330,0.0
20180331,0.0
20180401,0.0
20180402,0.0
20180403,33199263.01021281
20180404,35917907.57435486
20180405,34687444.90645965
20180406,32139814.792641453
20180407,30936199.58268896
20180408,32620866.991227716
20180409,32441100.233447686
20180410,29597147.82665476
20180411,34464555.99336333
20180412,33928336.57914862
20180413,42935060.6490776
20180414,42147265.89555564
20180415,57159536.522002384
20180416,73195731.28380926
20180417,94350218.32819669
20180418,135334927.7981574
20180419,233666833.95941177
20180420,265975876.5118185
20180421,241670171.87426746
20180422,250136695.4795854
20180423,260069812.29335383
20180424,267012847.59956697
20180425,283875997.91765654
20180426,248426294.4603807
20180427,265259720.76985505
20180428,266281572.29381397
20180429,272097657.52283037
20180430,269741162.2210578
20180501,249536970.61384666
20180502,252456614.49848098
20180503,273367343.2468879
20180504,257796547.2332172
20180505,282260240.7295701
20180506,304117580.17643964
20180507,306421526.07921237
20180508,312211826.5654565
20180509,344533156.8528347
20180510,0.0
20180511,0.0
20180512,0.0
20180513,0.0
20180514,0.0
20180515,0.0
20180516,0.0
20180517,0.0
20180518,0.0
20180519,0.0
20180520,0.0
20180521,0.0
20180522,0.0
20180523,0.0
20180524,0.0
20180525,0.0
20180526,0.0
20180527,0.0
20180528,0.0
20180529,0.0
20180530,0.0
20180531,0.0
20180601,0.0
20180602,0.0
20180603,0.0
20180604,0.0
20180605,0.0
20180606,0.0
20180607,0.0
20180608,0.0
20180609,0.0
20180610,0.0
20180611,0.0
20180612,0.0
20180613,0.0
20180614,0.0
20180615,0.0
20180616,0.0
20180617,0.0
20180618,0.0
20180619,0.0
20180620,668131901.1881673
20180621,629017821.5001421
20180622,481456758.69891906
20180623,440531808.72751
20180624,500249146.2295114
20180625,436149836.1211175
20180626,421558664.2479294
20180627,389809649.4056007
20180628,456126689.24555486
20180629,417197974.461712
20180630,449949552.2243453
20180701,418176229.3490873
20180702,372119243.1676696
20180703,394854033.93526596
20180704,346770153.2027231
20180705,390543453.83364755
20180706,347966122.53163964
20180707,381257118.5538214
20180708,377282814.461444
20180709,376720412.1745924
20180710,351994340.9142091
20180711,315526241.2174862
20180712,307251551.42221284
20180713,285998833.66995776
20180714,296060980.21271914
20180715,307025187.2515261
20180716,302974526.7485167
20180717,341053183.8058136
20180718,355970772.0103724
20180719,332822529.5580536
20180720,303168835.9247149
